cpt_hcpcs_code
27395
23615
25025
26070
26075
26115
26410
26412
27248
23044
26686
27137
27267
21899
22855
25441
25450
21120
23500
25073
25115
25332
26455
21151
23071
24620
25110
25145
26235
26340
26426
26991
21432
21725
23035
23410
23520
25280
26011
27054
27365
21230
21355
21407
21630
22327
23077
23105
22630
23170
25526
27098
27185
27418
21348
23397
25360
26497
26727
21813
22836
24362
26111
27256
21100
21215
24498
25375
26200
27397
21127
24136
24305
25116
25263
26130
26735
27246
21193
21242
21315
21935
24470
25260
26350
26480
27110
27122
21390
21431
22514
24147
25035
26357
27332
27347
21150
21243
21386
22210
24650
25111
25301
25525
26555
27035
27158
27325
27357
21931
23120
23930
25077
25442
25560
26030
26700
26841
27222
27393
27403
21155
21295
22222
23100
25624
26040
21175
21401
21554
23665
24125
24359
24640
25443
25922
25929
27125
27176
26110
26215
27187
27396
21616
23101
24930
24935
26600
21139
21499
21825
22612
23155
23505
24343
25415
25635
26556
26844
27070
21147
23620
24925
25259
26123
26478
27175
21179
22112
23465
24800
25085
26055
26116
26160
26356
26650
27340
22904
24130
24152
24546
25370
26370
26418
27245
27327
21340
21450
21451
22220
25915
26517
27100
21142
21453
22837
25250
25800
26121
26483
26551
27140
27227
23480
25651
27238
27282
21209
23156
24164
24365
24430
25130
26675
26862
27003
27265
27266
27290
22586
23140
23395
25135
25575
26170
26260
27057
23600
24400
25924
26140
21433
22551
24071
24134
26434
26820
27275
21620
22102
23474
24615
25676
26420
26560
26746
27097
27202
21248
23670
24361
25265
26025
27305
23532
24345
24802
25210
26390
27254
21160
21183
21461
23146
23450
24331
24535
26034
26135
26550
26607
26842
21337
22110
23470
23700
24076
24100
24301
25535
27364
21240
21490
26118
26750
21083
21196
22101
23545
25491
26045
21345
22315
22511
23525
24116
25270
25505
26910
27257
21206
22838
25449
27060
27326
21268
21325
22901
23075
24310
25076
25150
25920
26428
26548
26740
27001
27253
21400
24565
25230
25350
26060
26546
26952
27075
27165
21440
22869
24420
25520
25565
25685
26236
27006
27215
27232
24200
24577
25999
27047
27132
27335
27380
21145
21603
23182
23490
23931
25431
26415
26476
26641
27181
21180
21601
24000
25492
25606
25660
26518
27062
27151
21194
21256
21454
23400
24115
24340
25023
26591
27147
21188
21210
21260
25001
26843
27612
28202
28636
31511
31526
31647
32655
33420
27788
28092
29855
33140
33427
33468
33617
27475
28345
29824
31646
33236
33265
33414
33620
27499
27566
27616
28080
28130
28272
29836
27635
27830
28322
31299
31592
31601
31725
32557
29358
29915
30462
27428
27634
28456
29010
29105
29505
31287
31420
32141
27486
27615
27759
29850
31645
33511
27465
28022
28104
28675
30200
30520
31201
31530
32820
32960
33203
33391
33464
27538
28222
28308
28496
28570
29844
31584
31720
33276
27425
27630
27720
28122
28545
29895
31510
31576
32540
27690
29862
30930
31785
33413
28635
29870
32665
33507
28008
28119
29086
32853
33514
28072
28430
28111
28175
28190
28310
29280
29720
30802
33256
27726
27828
28054
28192
30140
31717
33019
27447
27619
29530
29540
27520
27524
28510
29435
33016
33418
33534
27530
27848
28309
31080
31640
32482
33229
33362
33406
33465
33506
33612
29897
30115
30300
33422
33602
27466
27727
31294
31515
31660
27468
27570
27580
27705
28208
28475
30210
30901
30906
31781
33516
33535
27498
28730
31636
33251
27536
28116
28666
32484
27752
27840
28820
32160
32551
32654
32659
33460
29846
29879
30465
32120
27497
27860
28575
29874
31535
33536
28313
30220
31032
31084
27445
27532
27899
28546
32673
33020
33214
33230
27823
29892
29907
33241
27501
28232
28420
29804
29830
31629
31899
32200
27442
27487
27685
27750
29700
29881
31254
31615
31750
31820
33335
33503
27792
31370
31395
31630
32997
27562
28530
28600
29800
29838
29876
33255
27659
29355
28220
28230
28400
31554
31641
33305
27503
27704
27724
27786
28406
28735
32658
32905
33231
28090
28225
28740
29260
29823
29835
29847
30630
30801
31575
33031
33476
27488
27556
27606
27650
27871
28292
28760
30124
31050
33390
28035
28250
28495
29840
27435
27894
28476
28665
29866
30420
30460
31560
32555
27502
27604
27610
27846
28238
31805
32442
33235
33340
27654
27870
28114
28302
31786
32669
27552
27632
27740
28001
29820
29884
29887
32651
33250
27495
27590
27725
28264
30125
30545
32151
33600
27602
28193
28210
28270
28307
31070
31505
27540
27594
27769
28112
28344
29000
29705
29861
31000
31579
33417
33478
33622
28737
29550
30410
32815
33211
27784
27814
28120
30160
27766
29046
33500
33510
28485
29837
29885
30120
30400
31605
33237
31292
31293
31545
31760
32098
32664
33440
27712
27730
27742
27826
27882
28435
29805
30600
31241
31502
31573
32556
33288
27479
27687
27831
28360
29240
29750
29889
31238
31296
31300
31380
32652
33262
33264
27457
28043
28805
29065
29882
31086
31551
33224
33415
33670
33676
27506
27703
28020
29845
32851
33269
33606
28102
28234
28261
28296
28436
31599
31648
27440
27647
27808
28010
30000
31075
33018
27810
28002
29049
30118
31291
31298
32670
33050
33426
27656
27818
27824
28124
28260
28705
33463
27645
27758
28340
28455
31528
31625
32662
27430
27598
28108
28415
28490
29843
31400
31614
31766
32215
32653
33366
33610
27825
27842
27880
29075
30469
31365
32096
33266
33647
28200
28465
31527
33641
31002
31085
31525
33208
27454
32503
33502
33512
27519
27695
27767
27816
28106
28715
29058
29405
29834
31205
31513
32606
32671
27557
28045
29806
29902
31230
33223
33261
33361
27698
27780
29130
29345
31531
33677
27696
27734
31259
32607
32998
33227
33496
27676
27680
28750
31237
31623
31755
32035
33315
27470
27600
28113
30117
32672
32900
33320
33504
28126
28288
29015
29365
29856
29868
29873
31240
31730
32810
33411
33608
27607
28304
29305
29445
31200
31290
32561
32663
33234
33548
33681
27427
28103
28660
29886
31020
32100
32440
33267
33278
33533
27535
28173
28226
29200
30915
31297
31622
33404
28070
30150
32310
32994
33310
28299
28525
33202
33218
27618
27700
27702
28100
28585
28890
29860
31612
33030
33240
27448
27768
29044
29584
31239
32445
33216
33217
33243
33365
33645
27511
27513
28291
31087
31541
31591
33412
31040
31540
32550
33228
27441
31257
32110
32701
27485
27516
27625
28341
28825
29914
31090
33330
27640
27781
28240
32604
32608
33430
27596
27886
28047
28285
31051
31242
32036
27446
28630
30620
32560
27477
27592
27637
27652
27762
27884
31553
31638
32906
33322
33410
27707
28140
28531
29085
31830
32124
33273
33542
27675
27732
28024
28046
28446
29807
30903
31253
31295
31580
32800
33271
27472
27560
27646
28160
28470
28755
29710
29851
31081
32320
33233
27641
28305
30999
31529
33611
27658
28041
28153
28445
30020
31577
31661
31770
27893
28320
28645
31288
31536
31570
31571
32140
32220
33210
33475
27507
27691
28118
28280
31643
29035
31624
32552
33249
33665
27829
29799
29822
29883
29888
30580
31520
31578
32999
33660
27496
28289
29125
29880
31572
32505
33017
33244
33263
27455
29450
29730
32609
27514
28011
28086
28405
29867
30468
32150
33277
33279
27665
27686
28171
28540
29131
30435
31243
28315
29821
29901
29999
31231
31611
31635
33416
27510
27620
28725
28810
30320
30450
31587
33513
33621
27822
28003
28055
28150
28615
30310
31030
31360
31825
32488
27438
27832
27889
27892
28312
31546
31780
32504
32854
33130
33222
27437
28306
29899
31368
31561
32486
33270
33289
27605
30130
31233
31552
31631
33120
33215
33321
27715
28107
29040
29827
30920
31628
32666
27558
27722
27756
28300
31255
33212
28088
28262
29740
31367
31375
33213
33364
33477
27888
29898
31235
32225
27601
29126
29875
31267
31775
32852
33238
33274
27429
27681
28062
28110
29055
29819
29877
29900
33615
27509
27664
28060
28298
32097
32491
32562
33545
27550
27827
29325
29515
29580
31626
33425
27450
27881
28605
28899
29894
30430
30905
31256
31276
31390
31613
33272
29520
29828
30540
31512
31590
32661
33363
27603
27709
28050
29891
29893
29916
30110
32650
27508
27517
28052
31603
33220
27760
28297
28515
28555
29863
29871
31574
32480
33221
33275
27500
27626
27745
28039
28295
28576
29581
32656
33281
28286
28450
29425
29825
31382
31610
31634
33206
33405
33501
27599
33226
27591
31800
33207
33619
27638
28005
28606
29904
29905
29906
31225
32554
33025
33254
33474
33505
29440
30560
32601
32940
33280
33287
33300
27443
28505
28800
29848
31500
31600
33675
C7544
00520
00730
00873
01402
01951
11200
15736
17360
20979
C9783
C9789
00524
00562
11420
11920
14040
17311
G2000
G2251
G9984
M0301
00542
00902
00924
01938
01999
11601
15002
17111
19301
20900
C7535
C9760
00860
11012
11306
20999
00866
00928
11305
15839
15877
C9765
G0407
00770
00796
01965
11463
20973
21014
C7527
C7562
00882
00942
C5277
C7548
C9761
C9784
G6003
01212
01382
01400
01933
11404
11421
15760
17282
00124
15842
17999
21077
G0414
12016
17106
20922
11640
15825
19361
20101
20615
20982
21040
G0402
11951
21060
10021
11043
11044
11301
16020
17286
20661
C7529
C7557
G0459
01916
10081
12011
15130
15758
17264
C7543
G0415
01782
12042
17271
C7533
G0341
G0518
00320
00936
01464
01937
12001
12035
20969
G0413
G0466
00160
00794
01622
11423
11623
15733
15740
15934
19110
19303
19396
21031
00820
01230
01420
01932
15135
20526
21045
C7512
C7525
C9785
G0381
G0438
15275
20103
G9985
15834
C5271
C9740
G0250
00864
17266
20690
C7518
C7531
G6016
00921
12006
15017
21013
C7500
C7503
13151
19300
19340
G0509
00880
01780
01840
13160
14001
15830
G6004
G6013
00934
01920
12051
15271
15940
21015
C7506
G6005
G9488
00174
00474
00537
01210
12037
C9758
C9764
01360
01922
11446
11900
15780
15824
19306
21082
C7545
00145
01214
01274
01925
11440
15738
15820
15952
G0249
G9679
00147
00211
11308
19342
C9775
G9487
00848
16030
21030
21079
G0260
G0470
00561
01620
11450
11970
15946
17261
C7555
M0100
14350
19368
00532
13132
15935
17272
21010
21044
C9606
G0468
00454
00528
00630
00842
13152
15833
15953
G0339
01250
11406
15821
G0129
G0379
G6008
00930
01710
01931
10120
14301
15757
20983
G2011
00142
01520
01742
11400
20660
20956
21046
G0259
14060
19325
20150
C7519
G2073
G9481
01610
01670
11600
11602
11621
11624
15650
20802
21034
C1062
C9782
G0017
00840
11307
11954
11976
12053
15155
15220
17283
20612
C7526
C8005
00539
01820
20552
20610
21047
21076
15610
15776
20950
C7507
C9792
00754
11641
12015
20604
C7523
G0378
G0447
01926
01941
01962
01991
10160
15876
M0075
00752
11402
11424
11983
15731
17000
17281
19350
20520
C7547
01472
12045
20694
G0152
00620
15941
C9774
G0397
G0565
00844
01770
11980
12057
20665
21070
C7532
00541
01340
11721
15576
19125
21048
11620
12002
12021
19316
19380
00215
00702
01482
11004
11042
12005
19367
C9766
G0153
G0159
00350
00548
00912
11950
15778
17270
G6007
01842
11762
01712
01732
G0160
G0276
12014
12017
14020
15793
19298
19307
20500
00868
00908
11603
15120
15922
G0429
00103
00326
00797
00918
00938
11055
11644
12032
15826
19355
20553
C9607
00472
10140
11313
11971
12031
15115
19369
20824
C1832
C7546
G0425
G2075
00148
00846
01744
15273
C7511
C7549
00600
12055
00922
00932
10180
11442
11901
15788
20920
21025
C7530
G0071
G0512
G6010
G9484
21080
C7504
C7513
C7553
C9796
G0396
G2020
01150
01634
12007
15775
15782
17262
C7537
C9772
C9779
M0076
00176
00732
01924
12020
20693
21049
C7528
00170
00450
00563
11760
15574
20662
21032
C7514
C7534
G9978
00865
01140
11441
19020
19112
20527
20838
C7552
C9901
00100
00126
00402
13121
15835
21016
C9600
G0383
G0406
G2214
00190
00750
00800
00862
01760
01967
17313
20561
G2067
G2172
00210
01320
01636
12054
15011
20551
G0467
G9982
11720
11772
15841
15860
C9773
00500
01758
12047
15110
15845
20555
G0340
00566
00604
00904
00948
01442
11005
15792
15832
17284
G0448
G9486
00811
00851
00944
01522
12036
19499
20525
20605
20957
C7539
00640
00832
01232
15945
C7517
C9734
G2082
G9482
G9986
00172
00192
00626
01500
C7516
G0409
G0491
G9682
00140
00546
00756
11303
11443
12041
15783
17380
20680
G0516
01716
01942
11960
12004
15920
15950
19364
C9727
C9751
G0473
G0492
G9683
00790
01740
12046
20692
C7563
C9780
G9681
00580
00872
11740
13131
19302
20827
C7509
G0455
00352
00550
11300
11311
11626
12044
15933
19330
G0342
G0511
G3002
00470
00529
15878
C7903
G0380
11310
11462
15004
15200
15931
15951
17340
C9604
G0563
00940
01939
10121
11606
11646
14000
15823
G0465
00700
11642
15734
15771
16025
G0517
G9485
01852
01952
11403
11451
11981
15958
17263
20902
C7510
00670
00920
01462
01756
11730
15851
16000
17273
20102
21029
G0186
01444
11444
14041
15999
C7560
G0508
G9980
00404
01502
13100
19370
G2086
G2087
00530
00950
11765
C7524
C7556
G0372
00104
00406
01996
12056
15936
C7521
C9602
01440
01850
01940
15570
15956
20962
00560
01958
15277
15620
19357
C7900
10030
13101
15829
17274
20696
20970
21050
G0412
00522
00534
01480
13120
15572
15730
19105
19305
C7520
C7538
G0151
G0458
G0463
G2068
G6011
00567
12018
12034
17107
20975
C9757
G0248
00870
15600
C9797
00222
01173
01680
01829
11401
15789
G2074
00218
11010
11921
11952
20697
G6009
01430
01772
01844
11470
11471
15773
15822
17260
C7540
C9759
00216
20912
20924
G0246
G9680
19318
19371
21073
21081
C9778
G0161
00102
11000
15786
G6006
00906
01220
17004
20822
G0426
C7551
G0268
G0498
01638
11426
C7901
G0245
G2069
G2252
G0443
G6015
00164
00214
00220
00914
01432
01486
11312
15260
15828
G0427
00212
01170
20560
20974
C7564
G0384
00144
01120
11770
15944
17108
G0469
G6012
G9684
00162
01963
15852
20606
20611
G0137
00812
10061
15750
15837
20550
20808
C7515
00540
00813
01112
01474
15040
15770
C7508
M0300
00120
00635
00916
01200
01390
01730
11719
15050
20910
G2083
00802
01130
01160
01490
15836
15838
17110
19296
C9767
G2010
G6014
G9483
G9489
G9981
00834
01272
01650
01990
12013
20664
00322
00400
00410
11057
11422
11604
11982
15015
20100
20663
21011
01260
01830
15630
15781
19000
00952
01270
01714
20805
00910
01860
11622
11771
14021
15150
15240
20650
G0408
G0460
01392
01654
01930
01961
10060
11011
11643
11750
19120
20600
21012
C8003
00731
01470
11302
C7505
G0382
G2250
G9979
00830
01832
11056
14061
17280
C5275
C9739
00632
01404
01484
10080
15769
15840
16035
G9685
00926
01215
15756
19328
20670
20972
C9781
G0155
00300
00625
01992
15879
C5273
00836
01234
01630
10040
17250
21026
G0257
G0343
G0439
G0533
01202
01380
01652
01656
01810
01960
11006
20816
20955
C7522
G0564
G9983
00792
12052
15100
15937
17276
33779
34203
34842
35583
35621
36261
36810
37220
43334
33732
33910
33957
34401
35515
35875
37248
37718
40899
41114
41850
43633
44144
37197
38215
39000
41821
44127
34706
35122
36557
38242
41007
43290
35612
36815
43261
34471
35884
36253
36440
36576
37606
38550
43117
43124
43242
43254
36660
37184
38213
41805
42825
42844
43251
33726
33925
33948
35876
37244
42815
43620
43773
43882
33954
35646
36566
41827
42894
43352
43659
33984
37160
41899
42145
43135
43238
33851
35566
35905
37500
38208
38225
39503
39599
42440
35276
35540
35585
36406
36600
37243
38230
41006
41016
43239
43500
43771
33736
35180
35638
36010
41120
42235
42410
42953
43820
33947
33988
34111
35184
35693
37221
41872
43621
43622
44050
33692
33735
33755
33962
33978
35506
36819
37617
36465
38214
41820
42215
43300
33891
36200
37735
42425
42700
43757
43881
33840
33963
35671
36522
37650
43341
43453
43644
43843
43880
33788
36013
37180
37231
38212
43204
43291
43753
43865
42182
42830
43121
43122
43330
43840
33770
33853
33955
34843
35001
36513
37230
38745
40500
40830
43118
33762
33920
33983
36405
36835
37242
42699
43652
44020
44021
33767
34708
35883
37501
42500
42725
33786
33897
35226
35261
37182
37616
37788
40530
43233
33980
35022
36475
37600
37760
38510
42650
43277
43632
43762
36140
36565
36830
37181
41828
42320
42507
43257
43287
33946
33977
34001
35560
36216
36400
36837
40525
42225
43100
35152
36217
36430
36573
37619
37766
38505
38562
39220
43333
43831
34848
39540
40654
42660
43410
33926
34490
35231
35501
36571
36823
37660
42107
33880
36555
43030
35081
35304
36800
42665
43259
33780
33971
35341
35516
36592
38204
40831
41110
43281
44137
41251
42510
43335
43845
36581
41000
42280
42340
43101
43288
33883
35305
35321
35665
36572
36595
37229
38243
38530
43610
44151
36160
36582
36640
37217
37227
37722
41520
35092
35190
35302
36478
39545
43360
33824
33958
36860
37765
41130
43217
43314
43770
33750
33800
33975
37605
37700
38240
41112
43196
34705
34707
35663
36470
36514
37211
38101
41806
43108
43286
43832
35045
41512
33745
33889
35211
41015
41018
43337
33902
35820
37193
41153
42600
43420
43499
44125
33968
34201
34421
37799
38300
38525
44025
34051
34151
35251
35650
36000
36012
38305
42310
43107
35633
36221
36556
36589
38241
33724
34702
35361
35631
35840
36466
36512
43253
33820
33915
37565
43232
44143
34846
36246
36578
40510
40527
40819
43496
33956
33965
34718
35142
41135
43246
36481
42160
42505
43312
43351
36262
36410
36905
42831
43325
34703
35632
35903
37145
37192
42210
42950
33901
35206
35509
35645
36838
42820
43886
33845
33894
33964
36015
37238
38720
40800
42330
35189
36450
36563
37246
39010
41155
42299
43810
33774
33881
33916
35303
35537
35637
40805
43200
44146
33952
36260
36558
37214
33895
35508
38207
38572
43285
44110
44141
33852
33864
33993
35371
35523
35694
39200
40761
40843
41800
42226
43191
43211
43460
33720
33969
35556
36500
37785
40701
42426
43405
33859
33903
35236
36818
38120
42450
42960
43243
33781
33997
38760
38770
40520
42835
43870
33917
36625
40842
42106
42281
43180
43653
43800
34712
35132
35372
35512
35565
35656
33995
38129
38232
38573
40804
42140
43213
43611
43860
35188
36468
43275
43327
33802
33814
33886
33959
35112
35570
36460
41005
41115
42104
43220
43887
43888
34830
36482
36561
41010
43247
43328
43754
43775
33690
34844
43214
33782
34710
35266
37187
38724
40650
40814
43245
33775
36575
33863
33967
35510
35521
36215
36471
37191
43226
36584
38205
42509
42842
43305
37618
42870
42962
43210
43450
43830
44120
33981
35626
36223
36585
40818
42999
43240
33875
34502
35525
37790
40844
43241
43340
33822
35606
35800
37195
38740
40820
42408
43497
43648
35526
36570
40700
41150
41510
42180
33783
33985
35216
35701
39499
40840
43284
43520
43763
35182
35533
36002
36593
36904
41252
36511
37215
42000
43282
34704
36580
36906
37213
38500
43755
34501
36825
40816
42227
43361
34841
37183
37225
38211
41874
43195
43502
43825
33986
35616
36222
38999
40702
40845
43252
43331
44005
33778
35634
35654
35695
38380
42260
43501
44126
33684
34530
34839
34847
35151
35256
35351
35601
35907
38382
43752
35571
35881
36832
39501
43847
33764
33976
35518
40720
41250
42205
43216
43651
44135
33871
33951
35666
36820
36861
37226
38570
43274
43774
44010
33694
33777
33858
35002
35207
35636
35901
36831
38542
43237
35355
35558
36299
38589
42420
42826
42860
43250
43289
33928
33949
33973
35141
35539
37615
41017
42220
43265
43756
35246
35311
35587
36568
36591
41530
42120
43400
43634
43647
43846
33803
33990
34831
35535
36560
36597
37609
38228
42809
43332
35102
37188
41823
41830
43116
44055
35531
35702
36251
43999
33966
36455
36821
37218
37607
43641
33771
35121
36516
43201
43270
43320
44136
36100
36473
36836
37212
42961
43842
44150
33979
37216
40810
41113
43262
44145
33970
34510
35201
38520
38700
43229
35522
35860
35879
38555
43278
34701
35642
36902
38381
39560
41140
42821
42975
43640
33945
35647
37228
42200
43231
43425
35091
35271
35538
36224
36254
37224
40801
41008
42409
42720
33766
35111
35221
36620
38765
42808
43206
43249
43336
35013
35131
35870
36833
40652
41822
42810
43045
43255
34451
36011
38206
44111
35363
35511
36590
36903
42305
42890
43197
43248
33688
33992
36226
42900
43235
33922
35286
36252
36583
41009
42971
44147
34832
37761
38100
38794
39561
41145
42335
43510
42415
42892
43202
43215
44133
33877
33991
34520
35331
35563
41825
43848
35661
35691
36014
36245
41116
43212
34845
35103
36680
38115
39541
43236
33702
33730
33982
33989
36456
37236
37780
40799
41599
43020
43192
43227
43264
43645
33953
35703
36510
38780
40806
42970
43123
43263
33697
33974
38210
41870
42300
43631
33776
35536
43130
43205
43266
36225
36596
43280
33710
35005
35082
35301
40812
43244
43260
43279
43761
43772
33900
33927
34101
35011
36569
37241
38564
41826
42972
43113
43310
44140
33935
36247
38308
42836
43112
43194
43276
43313
33741
33999
35021
35241
35281
35623
37140
38209
38571
42845
42955
43415
44130
61558
61880
63305
64568
64616
64721
66984
67935
58280
59871
61518
62000
63286
65860
66985
58345
61586
61850
62161
63252
66174
58578
58952
61770
62192
65125
65600
59618
61322
61692
64450
64487
69120
58970
59897
61690
63707
57330
58563
61790
63685
63700
64445
64734
64864
60699
61607
63277
64786
65275
67101
67971
57530
64740
66762
67912
58152
58662
62201
63283
63620
64680
66920
67415
60000
60271
61250
67015
67966
57545
61557
61580
65772
65870
65880
67010
58560
59130
61640
62194
63016
63610
67028
67961
68135
58925
60545
62141
62165
63085
64642
66630
67840
58920
59870
61591
61736
63173
64473
65110
58290
61595
61791
63663
63664
64418
67405
58301
60225
61544
61559
62367
63281
63709
63710
64776
64782
64835
66175
68325
61606
62115
62325
63047
64448
64633
64640
64893
65810
65920
66625
67110
68440
69110
59121
60200
61070
62200
62324
64435
65093
66711
68770
58820
61581
61684
61798
64615
66250
66683
58146
59140
61585
62268
63250
60280
64466
66840
69205
69220
62230
63087
64455
65420
67930
57311
57320
59410
59515
61796
62323
63075
63272
64999
67830
69209
57420
58541
58661
58954
59050
63688
64415
64575
58976
61889
64840
68750
58800
61320
61650
62264
65430
67450
67911
67975
59030
61512
62362
64469
67218
68540
57550
59620
65800
58553
59612
61546
61682
62140
62294
62355
65235
65436
65710
68330
58294
61305
61892
62281
63278
66030
58580
61545
62147
63050
63650
63744
64430
66761
67923
68705
57423
58291
58940
58950
61737
67228
67805
58542
59409
59830
61531
61543
61584
62145
65222
65290
66155
57400
57426
59622
61500
61601
62292
63020
63271
64596
64644
64868
65775
67027
67120
67820
67908
58520
59426
64408
67882
61536
64755
64834
66682
67917
63265
64489
64555
65105
66605
67208
58958
61458
63706
58555
61534
63740
67345
60502
62100
64474
68700
58559
61314
61885
61886
64585
64746
67042
67505
67715
57700
58600
59001
61313
62320
63190
64861
65260
66680
67710
60659
64714
64722
64736
64742
64760
64891
65400
66172
57556
58750
61608
61715
65770
66184
61680
62180
64425
64590
64804
66179
59120
59510
61686
61891
63251
64744
65930
67312
58410
61020
62327
64713
64910
66825
67311
67835
57520
58720
61563
61888
62380
64885
65285
66740
68130
69000
69155
61582
64890
68040
58672
59000
63300
64584
64771
65750
68811
57415
59430
62282
63303
64483
64820
65272
65875
68816
58300
61140
61333
61697
63266
64856
65850
67412
67999
68340
68400
58240
61550
62368
63005
63046
64802
64858
64898
66982
67221
67420
67800
67850
67922
67938
68761
58660
61000
61535
64420
64582
66770
66987
67901
57510
57522
59300
60260
61514
61564
64595
64831
67430
60240
62162
64653
67043
69145
57540
61645
62143
63285
64836
65091
65785
67250
69140
69210
58180
58544
61026
64598
64617
65155
65210
67040
67973
68371
68520
61600
62351
63012
63056
63301
65760
66160
67880
68760
58120
58740
61154
61343
61698
62120
62369
63200
60520
61552
61616
64681
64897
66850
67314
67924
59412
61323
61521
61556
61624
62272
62365
64583
64611
64790
64865
66986
67915
68720
58545
58770
58805
60505
61050
61619
62329
62361
66989
66999
68110
61623
61863
64632
67145
61450
62326
63197
65426
67599
58561
59820
66170
58140
60660
61702
63045
63101
64553
64569
64896
67400
58579
58673
59898
63042
65220
65900
66180
57558
58570
60210
63267
64716
67036
67039
58571
60540
61315
65730
57720
58145
58353
59100
59821
60521
61541
63702
64635
64895
65270
68399
61626
64493
64862
67108
68745
57531
58674
61571
64468
64605
64719
64892
65130
68328
58275
58292
58322
58550
60281
61575
63704
64774
65779
66710
67210
67974
59350
61598
63600
64911
65135
67343
58262
59325
61156
64479
67105
67445
68815
62370
63003
63306
67399
61524
61605
61630
62350
63051
63185
64704
67299
67500
59025
64822
65286
65782
67414
62117
62280
63304
64766
65101
66720
67316
58346
61215
64451
64620
65820
66700
66821
57425
57800
58960
59074
59514
61751
63064
63655
64818
65205
66930
67903
58605
66185
66635
67141
68500
69020
58548
59051
61151
63276
63280
66820
67700
58822
58956
59151
60252
60600
61150
61592
61710
63287
64624
67808
58150
58270
61312
68200
68320
68360
61548
62223
64447
66225
67516
67916
68115
61540
63662
64467
65435
65767
62321
64488
64784
66130
67115
58323
60661
61330
61583
62258
63001
63030
67875
67909
58671
61537
63017
64788
65265
66020
58558
58760
58999
59614
61345
61516
63172
63741
64792
66505
67005
69005
57410
57456
57513
58267
60212
66983
67318
68335
57505
61510
61613
64520
64580
65150
58951
59136
